employee_id,Nama,domisili,jenis_kelamin,date_of_birth,join_date,resign_date,marriage_stat,dependant,education,absent_90D,avg_time_work,departemen,position,income,total_komp,job_satisfaction,performance_rating,churn_status
EM2622,Widya Uyainah,Kabupaten Bekasi,Laki-laki,1981-07-26,2021-09-13,2023-10-31,Married,3,SLTA,0.0,9.76,Marketing,Manager,10150021.822620776,,4,4,1
EM4774,Viktor Maulana,Kabupaten Bekasi,Laki-laki,1991-06-25,2022-03-17,2024-03-05,Married,1,D2,6.0,9.64,Marketing,Staff,3578140.0,,3,1,1
EM3377,Gaman Pertiwi,Kota Jakarta Timur,Perempuan,1992-04-10,2021-12-04,2024-04-19,Single,0,D2,2.0,9.6,Finance & Accounting,Staff,4640910.0,,2,3,1
EM10211,Daru Namaga,Kota Jakarta Timur,Laki-laki,1990-01-28,2021-07-18,2023-12-02,Married,2,D1,0.0,9.14,Operations,Staff,3241717.0,1.0,3,1,1
EM0741,Harsanto Budiman,Kota Jakarta Timur,Laki-laki,1997-01-24,2023-08-21,2024-09-23,Single,0,D1,6.0,9.42,Engineering & IT,Staff,3317052.0,1.0,2,3,1
EM5450,Dwi Hakim,Kota Jakarta Timur,Laki-laki,1980-05-02,2021-11-15,2024-02-26,Married,9,SLTA,0.0,9.07,Engineering & IT,Senior,11937603.874797996,,4,3,1
EM0548,Nugraha Hutapea,Kota Bekasi,Perempuan,1982-05-10,2021-11-16,2023-04-14,Married,2,D1,2.0,9.6,Operations,Senior,10030203.404273946,,4,3,1
EM3007,Taufik Haryanto,Kepulauan Seribu,Laki-laki,1978-03-25,2022-01-05,2023-05-12,Married,1,D3,12.0,9.56,Operations,Manager,8246167.288271163,,4,3,1
EM2678,Jane Hakim,Kota Jakarta Selatan,Laki-laki,1981-10-25,2021-04-29,2024-02-29,Married,2,D1,2.0,9.8,Service & Support,Manager,9968500.647697937,,3,3,1
EM5720,Shakila Natsir,Kabupaten Bekasi,Perempuan,1997-02-12,2022-01-30,2023-06-05,Married,1,SLTA,10.0,9.61,Marketing,Staff,2515836.0,,2,2,1
EM0130,Nova Mahendra,Kota Jakarta Timur,Laki-laki,1985-06-20,2022-02-15,2024-01-09,Married,2,D3,4.0,9.46,Marketing,Staff,4259955.0,,2,3,1
EM7133,Tugiman Januar,Kota Jakarta Barat,Laki-laki,1978-03-21,2021-03-23,2023-05-29,Married,1,SLTA,15.0,9.25,Operations,Manager,13314284.04604345,,4,3,1
EM11577,Asmianto Wijaya,Kota Depok,Laki-laki,1973-07-08,2022-06-14,2023-07-22,Married,2,D3,2.0,9.25,Corporate Strategy & Communications,Manager,6756742.049975245,,4,4,1
EM12569,Darsirah Hidayat,Kota Jakarta Barat,Laki-laki,1986-04-04,2022-08-16,2024-09-08,Married,1,SLTA,14.0,9.22,Corporate Strategy & Communications,Staff,1485857.0,,2,2,1
EM12353,Cakrawangsa Nashiruddin,Kota Depok,Perempuan,1997-12-28,2022-10-09,2023-12-14,Single,0,SLTA,8.0,9.14,Corporate Strategy & Communications,Staff,1325038.0,,2,1,1
EM7812,Nasrullah Gunawan,Kabupaten Bekasi,Laki-laki,1974-07-17,2022-12-01,2024-05-06,Married,0,D1,1.0,9.65,Engineering & IT,Manager,8137885.132386705,,3,3,1
EM12022,Ghaliyati Rajata,Kabupaten Bogor,Laki-laki,1992-12-12,2023-03-06,2024-05-19,Married,2,D1,10.0,9.56,Service & Support,Staff,3261493.0,,3,2,1
EM3210,Jagaraga Kusmawati,Kabupaten Bekasi,Laki-laki,1996-07-21,2021-08-07,2024-04-01,Married,0,D1,3.0,9.77,Finance & Accounting,Staff,3796063.0,,1,2,1
EM2280,Bakiman Utami,Kota Jakarta Selatan,Laki-laki,1995-05-28,2021-06-28,2023-10-24,Married,2,D3,4.0,9.46,Finance & Accounting,Staff,3894984.0,1.0,3,3,1
EM9976,Dono Najmudin,Kabupaten Bekasi,Laki-laki,1994-03-22,2022-07-24,2023-12-19,Single,0,D1,0.0,9.12,Engineering & IT,Staff,4408885.0,,1,2,1
EM0219,Galih Saefullah,Kota Bekasi,Perempuan,1972-09-07,2021-12-12,2024-04-27,Married,3,D2,1.0,9.58,Operations,Senior,8539497.726308074,3.0,3,3,1
EM7193,Limar Utami,Kota Jakarta Selatan,Laki-laki,1969-03-10,2020-10-03,2023-01-11,Married,3,SLTA,3.0,9.34,Creative & Design,Manager,14278863.311782688,1.0,3,4,1
EM9373,Budi Wulandari,Tangerang,Laki-laki,1997-04-01,2023-05-29,2024-07-23,Married,2,D1,5.0,9.48,Service & Support,Staff,4753952.0,,3,3,1
EM6453,Eka Maryadi,Kabupaten Bogor,Laki-laki,1975-02-03,2022-08-01,2023-09-12,Married,3,SLTA,1.0,9.43,Engineering & IT,Manager,12656134.054499092,,3,4,1
EM12515,Budi Nurdiyanti,Tangerang,Perempuan,2000-02-28,2023-03-14,2024-05-09,Married,2,D3,1.0,9.86,Corporate Strategy & Communications,Staff,4756720.0,,3,1,1
EM6561,Jabal Situmorang,Kota Jakarta Barat,Perempuan,1990-03-08,2023-07-10,2024-08-28,Married,2,SLTA,10.0,9.64,Operations,Staff,1626444.0,,3,3,1
EM3502,Martani Suryatmi,Kabupaten Bekasi,Perempuan,1981-08-14,2021-01-16,2023-08-23,Married,2,D2,5.0,9.18,HR,Senior,9367105.748535847,,3,4,1
EM12959,Nasrullah Zulaika,Kota Jakarta Utara,Laki-laki,1986-03-14,2023-03-10,2024-05-21,Married,2,SLTA,6.0,9.76,Operations,Staff,2932808.0,,2,2,1
EM9058,Gaiman Hutagalung,Kota Jakarta Timur,Laki-laki,1975-03-05,2022-09-27,2024-04-26,Married,3,SLTA,9.0,9.04,Engineering & IT,Senior,11904291.32554055,,4,3,1
EM5938,Vanesa Aryani,Kabupaten Bekasi,Laki-laki,1984-06-15,2022-06-28,2023-12-02,Married,0,SLTA,7.0,9.22,HR,Staff,2428044.0,,2,2,1
EM5693,Kemal Tarihoran,Kabupaten Bogor,Laki-laki,1986-10-13,2021-10-31,2024-01-23,Married,4,D1,10.0,9.82,HR,Staff,3063557.0,,3,3,1
EM0612,Opan Saragih,Tangerang,Laki-laki,1986-04-25,2022-07-03,2023-09-27,Married,2,SLTA,4.0,9.72,HR,Staff,2237189.0,,2,2,1
EM11422,Jagapati Damanik,Kota Jakarta Timur,Perempuan,1981-09-11,2023-01-31,2024-02-19,Married,2,SLTA,2.0,9.28,Service & Support,Senior,11442634.095779948,,3,3,1
EM11509,Kenes Nurdiyanti,Kabupaten Bogor,Perempuan,1988-04-19,2022-10-20,2023-12-07,Married,2,D1,1.0,9.61,Corporate Strategy & Communications,Staff,3994332.0,,2,1,1
EM3871,Elon Latupono,Kabupaten Bogor,Perempuan,1999-05-13,2020-12-18,2023-02-23,Single,0,SLTA,7.0,9.61,Corporate Strategy & Communications,Staff,2798177.0,,2,1,1
EM8484,Ani Prabowo,Tangerang,Perempuan,1973-03-13,2020-10-06,2023-03-31,Married,2,D2,3.0,9.59,Operations,Senior,8868899.893545458,1.0,4,3,1
EM12708,Dacin Situmorang,Kota Bogor,Laki-laki,1997-06-01,2020-10-25,2023-06-15,Single,0,SLTA,13.0,9.44,Service & Support,Staff,1657584.0,2.0,1,2,1
EM12630,Digdaya Iswahyudi,Kota Jakarta Timur,Perempuan,1994-12-22,2022-02-21,2023-07-03,Married,0,D2,5.0,9.85,Corporate Strategy & Communications,Staff,4497743.0,,2,3,1
EM11418,Kenari Hutasoit,Kota Jakarta Barat,Laki-laki,1995-08-19,2022-01-11,2023-02-15,Married,1,SLTA,0.0,9.38,Finance & Accounting,Staff,1181637.0,,2,1,1
EM0910,Ayu Latupono,Kota Jakarta Utara,Perempuan,1998-03-21,2023-01-17,2024-03-28,Married,0,D2,3.0,9.23,HR,Staff,4606024.0,,2,2,1
EM0726,Mustika Anggriawan,Kabupaten Bekasi,Laki-laki,1980-09-08,2023-07-20,2024-08-31,Married,2,SLTA,11.0,9.76,HR,Senior,13958946.65246287,,3,4,1
EM0597,Vanesa Uyainah,Kabupaten Bekasi,Perempuan,1980-11-30,2023-05-15,2024-09-21,Married,3,D1,3.0,9.6,Service & Support,Senior,8526735.588171251,,3,4,1
EM3775,Rini Sihombing,Kota Depok,Laki-laki,1992-12-08,2023-02-15,2024-04-01,Married,0,D1,0.0,9.81,Corporate Strategy & Communications,Staff,3401516.0,1.0,2,2,1
EM10340,Rahmi Novitasari,Kota Jakarta Timur,Perempuan,1987-09-07,2022-08-21,2024-04-17,Married,1,D3,8.0,9.62,Operations,Staff,4255915.0,,2,2,1
EM13449,Umi Gunawan,Kota Jakarta Timur,Perempuan,1985-02-01,2023-05-23,2024-06-23,Single,0,SLTA,11.0,9.67,Engineering & IT,Staff,1752338.0,,1,2,1
EM10431,Darman Siregar,Kota Jakarta Pusat,Perempuan,1970-10-01,2022-05-31,2023-07-12,Married,5,SLTA,5.0,9.7,Marketing,Manager,10282920.949909134,,3,4,1
EM13819,Gatra Uwais,Kota Bogor,Perempuan,1976-05-10,2022-07-13,2024-09-11,Married,2,SLTA,11.0,9.01,Corporate Strategy & Communications,Manager,13070226.325623129,,3,3,1
EM13392,Hadi Situmorang,Kota Depok,Perempuan,1976-06-21,2021-11-22,2024-01-03,Married,3,D1,6.0,9.4,Finance & Accounting,Senior,7345791.323754303,,3,4,1
EM12175,Mustofa Prakasa,Kepulauan Seribu,Perempuan,1993-10-23,2021-06-14,2023-08-11,Married,1,SLTA,12.0,9.5,Operations,Staff,1740095.0,,2,1,1
EM7627,Kayla Waluyo,Kepulauan Seribu,Laki-laki,1985-09-16,2022-04-13,2024-06-06,Divorce,0,SLTA,0.0,9.51,Creative & Design,Staff,2100493.0,,3,1,1
EM6444,Rosman Novitasari,Kabupaten Bogor,Laki-laki,1979-07-14,2022-07-10,2023-09-08,Married,2,D2,4.0,9.11,Creative & Design,Senior,8909327.140002646,,3,4,1
EM9968,Karsa Usada,Tangerang,Laki-laki,1978-11-15,2023-06-14,2024-09-12,Married,3,D1,5.0,9.51,Engineering & IT,Manager,10131804.865751816,,4,3,1
EM7358,Harsanto Mansur,Kota Depok,Laki-laki,1989-02-19,2023-02-08,2024-03-10,Married,2,SLTA,8.0,9.45,Service & Support,Staff,2879971.0,,3,2,1
EM1505,Warji Purnawati,Tangerang,Laki-laki,1981-11-04,2020-12-08,2023-01-09,Married,3,SLTA,11.0,9.02,Engineering & IT,Manager,13390945.38277451,,4,4,1
EM11797,Nardi Kuswoyo,Kota Jakarta Timur,Laki-laki,2000-12-04,2022-04-05,2023-06-29,Single,0,D2,4.0,9.74,Engineering & IT,Staff,3052704.0,,3,3,1
EM2294,Jamal Aryani,Kota Jakarta Timur,Perempuan,1969-12-25,2022-08-07,2023-09-12,Married,1,SLTA,6.0,9.25,Engineering & IT,Manager,14878398.145347042,,3,4,1
EM10466,Ganda Siregar,Kabupaten Bekasi,Laki-laki,1983-07-01,2021-09-01,2023-04-20,Single,0,SLTA,10.0,9.47,Engineering & IT,Manager,10074486.033403156,,3,3,1
EM12722,Cemani Sitompul,Kabupaten Bekasi,Laki-laki,1990-08-22,2022-11-29,2024-04-04,Married,2,SLTA,2.0,9.11,Corporate Strategy & Communications,Staff,1300727.0,,2,1,1
EM4423,Maryadi Mulyani,Kabupaten Bogor,Perempuan,1973-01-01,2023-02-08,2024-07-17,Married,0,D1,1.0,9.02,Creative & Design,Manager,7576093.846216373,,4,4,1
EM4247,Ifa Susanti,Kabupaten Bekasi,Perempuan,1991-11-30,2023-06-12,2024-08-22,Married,2,SLTA,3.0,9.36,Creative & Design,Staff,2568050.0,,2,2,1
EM2924,Mala Kurniawan,Tangerang,Laki-laki,1997-09-07,2023-05-09,2024-07-21,Single,0,D1,4.0,9.29,Engineering & IT,Staff,4116361.0,,1,2,1
EM6727,Amalia Salahudin,Tangerang,Perempuan,1996-09-10,2021-11-10,2023-02-13,Single,0,D2,7.0,9.07,Corporate Strategy & Communications,Staff,3357202.0,1.0,3,1,1
EM7051,Mila Simanjuntak,Kota Jakarta Utara,Perempuan,1974-06-25,2022-08-21,2023-10-02,Married,0,SLTA,1.0,9.34,Finance & Accounting,Senior,8895902.262230664,,4,4,1
EM3466,Oskar Mardhiyah,Kota Depok,Perempuan,1999-08-27,2022-10-24,2024-04-01,Single,0,SLTA,7.0,9.57,Operations,Staff,1835471.0,,3,2,1
EM5696,Asman Lazuardi,Tangerang,Perempuan,1978-03-12,2020-11-14,2023-05-03,Married,3,D3,5.0,9.21,Corporate Strategy & Communications,Manager,10432017.023906762,,3,4,1
EM8419,Wage Andriani,Tangerang,Perempuan,1990-07-29,2022-03-03,2024-06-23,Married,1,SLTA,12.0,9.41,Engineering & IT,Staff,1439155.0,,2,2,1
EM9135,Jamalia Kurniawan,Tangerang,Perempuan,1990-07-28,2021-06-02,2023-06-27,Married,1,SLTA,4.0,9.86,Creative & Design,Staff,1213592.0,,2,2,1
EM7175,Dartono Firmansyah,Kota Jakarta Barat,Laki-laki,2000-03-30,2023-08-10,2024-10-16,Married,1,D3,4.0,9.22,Service & Support,Staff,3303990.0,,1,3,1
EM6717,Daniswara Dabukke,Kota Jakarta Barat,Laki-laki,1970-08-17,2022-10-17,2023-11-08,Married,2,SLTA,,9.21,Operations,Manager,12159708.993117005,,4,3,1
EM0566,Harsana Sudiati,Kabupaten Bekasi,Laki-laki,1987-05-02,2023-01-11,2024-02-17,Married,3,SLTA,6.0,9.53,Corporate Strategy & Communications,Staff,2364137.0,,3,2,1
EM11455,Yance Mahendra,Tangerang,Laki-laki,1978-06-15,2021-05-20,2024-03-13,Married,1,D3,3.0,9.02,Creative & Design,Manager,9049185.569885906,,4,3,1
EM9338,Reza Budiyanto,Kabupaten Bogor,Laki-laki,1989-11-22,2022-01-30,2023-03-23,Married,1,D3,0.0,9.69,Creative & Design,Staff,3176252.0,,2,1,1
EM0830,Pia Maryadi,Kabupaten Bekasi,Laki-laki,1992-06-30,2021-06-12,2023-10-18,Married,3,SLTA,10.0,9.66,Corporate Strategy & Communications,Staff,1573419.0,,2,3,1
EM13402,Yulia Uwais,Kota Jakarta Barat,Laki-laki,1970-02-25,2023-01-09,2024-03-20,Married,2,D1,5.0,9.05,Corporate Strategy & Communications,Senior,8842624.866671896,1.0,3,3,1
EM5333,Luwar Damanik,Kabupaten Bekasi,Perempuan,1979-03-14,2021-02-01,2023-06-07,Married,3,SLTA,2.0,9.14,HR,Senior,8149074.36342696,,3,4,1
EM9163,Devi Saputra,Kota Jakarta Selatan,Laki-laki,1988-04-25,2023-07-31,2024-09-15,Married,1,SLTA,5.0,9.54,Creative & Design,Staff,2178635.0,1.0,2,2,1
EM6154,Ami Latupono,Tangerang,Perempuan,1992-02-01,2022-01-11,2024-02-10,Married,2,SLTA,8.0,9.56,Operations,Staff,2533970.0,,2,2,1
EM9092,Cakrawangsa Permata,Kabupaten Bekasi,Perempuan,1985-07-24,2021-01-25,2023-05-09,Married,0,D2,4.0,9.36,Service & Support,Staff,4626078.0,3.0,2,1,1
EM13753,Eluh Prasasta,Kota Jakarta Utara,Perempuan,1991-06-06,2022-01-16,2023-04-13,Married,1,D3,8.0,9.29,Operations,Staff,3132510.0,,2,1,1
EM2829,Cakrabirawa Rajasa,Kepulauan Seribu,Laki-laki,1969-03-14,2021-08-03,2023-09-30,Married,2,SLTA,0.0,9.76,Corporate Strategy & Communications,Senior,14094495.267652348,,4,4,1
EM10090,Darmaji Firgantoro,Kota Jakarta Selatan,Laki-laki,1982-10-24,2022-07-10,2024-01-02,Married,3,D2,6.0,9.45,Corporate Strategy & Communications,Senior,8282754.620516679,,4,4,1
EM14489,Kairav Simbolon,Kota Jakarta Timur,Laki-laki,1988-02-25,2020-12-18,2023-03-15,Single,0,SLTA,10.0,9.51,Marketing,Staff,1821385.0,,2,3,1
EM8694,Zahra Padmasari,Kota Jakarta Timur,Perempuan,1985-11-24,2022-09-19,2023-11-08,Married,3,D1,7.0,9.2,HR,Staff,3292327.0,,2,2,1
EM12631,Digdaya Prastuti,Kota Jakarta Barat,Laki-laki,1988-01-22,2022-03-02,2023-06-27,Married,2,D3,6.0,9.18,HR,Staff,3326283.0,,1,2,1
EM1723,Nasab Pertiwi,Kota Jakarta Timur,Laki-laki,1991-09-24,2021-09-06,2023-03-05,Married,2,D1,3.0,9.13,Finance & Accounting,Staff,4285550.0,,3,2,1
EM6496,Cakrabirawa Handayani,Kota Depok,Perempuan,1974-05-18,2022-11-29,2024-03-22,Married,2,D2,6.0,9.54,Creative & Design,Manager,7501827.160840882,,4,4,1
EM12730,Kiandra Yuniar,Tangerang,Perempuan,1975-10-11,2021-12-20,2024-04-19,Married,3,SLTA,0.0,9.81,Marketing,Senior,12699753.26266782,,3,4,1
EM9497,Karja Zulaika,Kabupaten Bekasi,Perempuan,1998-04-03,2021-06-15,2023-04-01,Single,0,SLTA,10.0,9.45,Finance & Accounting,Staff,2186894.0,,2,3,1
EM12525,Vivi Waskita,Tangerang,Perempuan,1986-03-19,2021-04-12,2023-01-17,Married,0,D2,2.0,9.89,Corporate Strategy & Communications,Staff,4656442.0,1.0,3,3,1
EM7940,Wakiman Pangestu,Kota Jakarta Utara,Perempuan,1979-08-21,2022-10-26,2024-01-17,Married,0,SLTA,12.0,9.24,Corporate Strategy & Communications,Senior,9674016.1314238,,3,4,1
EM8601,Natalia Situmorang,Kabupaten Bekasi,Perempuan,1992-02-29,2020-11-02,2023-02-06,Married,1,SLTA,9.0,9.49,Corporate Strategy & Communications,Staff,1529314.0,,2,2,1
EM1760,Jayadi Farida,Tangerang,Perempuan,1970-06-04,2023-01-02,2024-01-21,Married,1,SLTA,,9.44,Creative & Design,Senior,10062882.884438924,,3,4,1
EM13185,Najib Damanik,Kota Jakarta Pusat,Laki-laki,1992-04-10,2023-02-28,2024-05-15,Married,1,D1,0.0,9.38,Marketing,Staff,4179842.0,,3,2,1
EM3395,Vinsen Dabukke,Kota Jakarta Timur,Laki-laki,1971-08-31,2021-02-14,2023-10-01,Married,3,SLTA,10.0,9.81,Marketing,Manager,9884239.111000452,,4,3,1
EM5371,Ozy Hartati,Kabupaten Bekasi,Laki-laki,1997-08-11,2022-05-03,2024-10-18,Married,0,D1,9.0,9.89,HR,Staff,3286602.0,,2,1,1
EM13176,Garan Mandala,Kabupaten Bekasi,Perempuan,1995-08-11,2023-02-13,2024-03-31,Single,0,SLTA,12.0,9.5,Corporate Strategy & Communications,Staff,1398275.0,,2,3,1
EM0438,Jasmin Pranowo,Kabupaten Bogor,Perempuan,1969-06-05,2021-12-29,2023-04-05,Married,0,SLTA,3.0,9.74,Operations,Manager,11046842.175189149,,4,3,1
EM3977,Nugraha Permata,Kabupaten Bogor,Perempuan,1990-07-27,2022-01-18,2023-07-20,Married,0,SLTA,4.0,9.25,Corporate Strategy & Communications,Staff,2001862.0,,3,3,1
EM10975,Galuh Yolanda,Tangerang,Perempuan,1975-04-03,2023-02-20,2024-06-08,Married,2,D1,4.0,9.59,HR,Senior,8461192.035125906,,4,4,1
EM1114,Cakrajiya Pratiwi,Tangerang,Perempuan,1981-07-15,2021-08-18,2023-12-27,Married,2,SLTA,13.0,9.2,Service & Support,Senior,8841994.814373566,1.0,3,3,1
EM9467,Ellis Hardiansyah,Tangerang,Laki-laki,1984-07-30,2022-03-15,2023-04-12,Married,1,SLTA,0.0,9.62,Corporate Strategy & Communications,Staff,1652700.0,,1,2,1
EM2640,Samsul Habibi,Kota Jakarta Utara,Perempuan,1986-03-09,2022-11-06,2024-03-01,Married,0,SLTA,0.0,9.87,Corporate Strategy & Communications,Staff,1760537.0,,1,2,1
EM2188,Luis Suwarno,Kota Jakarta Selatan,Laki-laki,1973-04-18,2021-10-11,2023-03-22,Married,2,SLTA,3.0,9.84,Corporate Strategy & Communications,Manager,10565227.69721798,,3,4,1
EM7058,Kemba Najmudin,Kota Depok,Perempuan,1984-08-08,2021-09-06,2024-01-18,Married,2,D3,6.0,9.84,Operations,Staff,3209851.0,,2,2,1
EM1727,Sarah Farida,Kabupaten Bekasi,Perempuan,1993-11-06,2020-09-18,2023-02-02,Married,0,D3,1.0,9.62,Service & Support,Staff,4873499.0,,2,3,1
EM0842,Emin Novitasari,Kota Jakarta Timur,Perempuan,1974-01-20,2020-07-17,2022-03-07,Married,2,SLTA,8.0,9.01,Marketing,Manager,10076754.031772343,1.0,3,3,1
EM9649,Erik Rajata,Kota Depok,Laki-laki,1981-10-20,2022-09-18,2024-03-05,Married,2,SLTA,1.0,9.29,Finance & Accounting,Manager,8498773.257653827,,3,4,1
EM0498,Rama Gunarto,Tangerang,Perempuan,1977-04-10,2022-07-12,2023-09-14,Married,3,D1,4.0,9.07,Corporate Strategy & Communications,Senior,8008261.450147001,,3,3,1
EM12762,Panji Prasasta,Kabupaten Bekasi,Laki-laki,1981-11-18,2022-04-03,2023-07-09,Married,0,D2,6.0,9.59,Operations,Manager,7232300.232898142,,3,4,1
EM1061,Kenes Damanik,Kota Bekasi,Laki-laki,1979-05-31,2021-03-02,2023-05-25,Married,3,SLTA,0.0,9.43,Corporate Strategy & Communications,Senior,8229578.058304023,,3,3,1
EM5698,Cinta Zulaika,Kepulauan Seribu,Perempuan,1993-09-21,2021-11-17,2023-03-31,Married,2,D2,3.0,9.62,Operations,Staff,4622008.0,,1,1,1
EM7481,Mahesa Sirait,Kota Jakarta Selatan,Laki-laki,1995-05-09,2022-01-09,2023-01-30,Single,0,SLTA,10.0,9.45,Operations,Staff,1956622.0,1.0,1,2,1
EM7826,Opung Yuliarti,Kota Jakarta Pusat,Laki-laki,1980-08-04,2022-01-03,2023-01-21,Married,1,SLTA,4.0,9.32,Creative & Design,Senior,13362283.70011746,,3,3,1
EM0679,Samsul Rajasa,Kota Jakarta Selatan,Perempuan,1974-04-22,2021-01-30,2023-06-08,Married,2,D1,7.0,9.87,Marketing,Senior,7656888.336876858,,4,4,1
EM12997,Marsito Suryatmi,Tangerang,Laki-laki,1997-04-13,2021-08-09,2024-04-25,Single,0,D3,6.0,9.02,Engineering & IT,Staff,3946418.0,,2,1,1
EM4441,Darijan Haryanto,Kabupaten Bekasi,Perempuan,1983-03-16,2022-03-21,2023-04-20,Married,2,SLTA,13.0,9.25,Engineering & IT,Manager,8210139.523830772,,4,4,1
EM12682,Michelle Maryati,Kabupaten Bogor,Perempuan,1976-09-01,2021-08-16,2024-04-20,Married,1,D3,4.0,9.3,Creative & Design,Senior,9437724.550741574,,3,4,1
EM11762,Candra Saragih,Kabupaten Bogor,Perempuan,1999-10-10,2020-12-12,2023-04-06,Married,0,SLTA,3.0,9.46,Marketing,Staff,2450952.0,,3,3,1
EM0466,Prabowo Uyainah,Kabupaten Bekasi,Perempuan,1983-12-13,2022-05-08,2023-08-09,Married,1,SLTA,1.0,9.34,Finance & Accounting,Staff,2707693.0,,1,2,1
EM8554,Garda Rajata,Kabupaten Bekasi,Laki-laki,1978-08-26,2023-05-03,2024-05-30,Married,1,SLTA,5.0,9.35,Creative & Design,Manager,13806363.167713065,1.0,3,3,1
EM8661,Vera Budiman,Kota Jakarta Selatan,Laki-laki,1993-08-10,2022-05-31,2023-08-17,Married,1,D1,4.0,9.4,Service & Support,Staff,4306504.0,,2,2,1
EM3113,Salwa Sihombing,Kota Jakarta Pusat,Perempuan,1997-07-09,2021-10-18,2024-05-14,Single,0,SLTA,7.0,9.55,Finance & Accounting,Staff,2563421.0,,3,1,1
EM14603,Jefri Hutapea,Tangerang,Perempuan,1996-05-25,2021-10-19,2024-02-12,Single,0,D2,3.0,9.75,Operations,Staff,4375705.0,2.0,3,1,1
EM6617,Alika Suwarno,Kota Jakarta Barat,Laki-laki,1997-10-05,2021-12-20,2023-04-19,Married,0,SLTA,6.0,9.69,Marketing,Staff,2963872.0,,2,3,1
EM7644,Dwi Adriansyah,Kabupaten Bekasi,Laki-laki,1972-07-11,2022-07-06,2023-09-04,Married,3,SLTA,8.0,9.05,Engineering & IT,Senior,11423684.356354432,,4,3,1
EM8947,Lanang Nashiruddin,Kota Jakarta Timur,Perempuan,1981-09-14,2022-09-26,2023-10-29,Married,2,SLTA,2.0,9.35,Service & Support,Senior,9559553.962651595,,4,4,1
EM12498,Cagak Pradana,Kota Depok,Perempuan,1969-07-04,2023-01-10,2024-02-10,Married,3,SLTA,9.0,9.19,Corporate Strategy & Communications,Manager,8543217.537871035,,4,4,1
EM10028,Syahrini Hartati,Tangerang,Perempuan,1992-05-15,2020-12-27,2023-02-20,Married,2,D3,5.0,9.03,Finance & Accounting,Staff,4829893.0,3.0,3,1,1
EM2398,Titin Rajata,Kota Jakarta Selatan,Laki-laki,1969-10-08,2020-06-26,2021-08-23,Married,3,D2,6.0,9.31,Finance & Accounting,Manager,9266874.615119986,,3,3,1
EM7190,Gaiman Najmudin,Tangerang,Perempuan,1982-09-19,2022-09-25,2024-02-13,Married,3,SLTA,1.0,9.2,Operations,Senior,8103095.21455802,,3,3,1
EM10258,Hendri Suartini,Tangerang,Perempuan,1990-07-27,2021-11-23,2023-02-02,Married,1,D2,3.0,9.23,Finance & Accounting,Staff,4212672.0,,2,2,1
EM5503,Marwata Agustina,Kota Depok,Laki-laki,1997-09-19,2022-05-03,2024-05-25,Married,2,SLTA,3.0,9.8,Corporate Strategy & Communications,Staff,1231347.0,,1,3,1
EM0874,Puji Hutagalung,Kota Jakarta Barat,Laki-laki,1978-07-27,2020-09-25,2023-04-02,Married,2,SLTA,1.0,9.58,Creative & Design,Manager,13162816.655645335,,3,4,1
EM10759,Muhammad Nasyiah,Tangerang,Perempuan,1971-04-29,2023-05-02,2024-07-07,Married,1,D1,3.0,9.5,HR,Senior,7451824.165704413,,4,3,1
EM7730,Melinda Mulyani,Kota Jakarta Selatan,Perempuan,1970-07-02,2023-05-02,2024-07-17,Married,1,SLTA,3.0,9.81,Finance & Accounting,Manager,13485094.309522094,,3,4,1
EM11830,Suci Mulyani,Kota Jakarta Barat,Perempuan,1988-08-31,2022-08-15,2023-09-14,Married,2,D3,4.0,9.71,Engineering & IT,Staff,3253234.0,,1,2,1
EM11739,Salwa Najmudin,Kota Depok,Laki-laki,1996-02-17,2022-10-20,2023-11-10,Married,1,SLTA,13.0,9.28,Marketing,Staff,1016526.0,,2,1,1
EM11292,Radit Budiman,Kota Depok,Perempuan,1981-06-30,2021-12-14,2023-04-02,Married,1,D3,4.0,9.18,Corporate Strategy & Communications,Senior,8450343.642112257,,3,3,1
EM7477,Dasa Rahayu,Kabupaten Bekasi,Perempuan,1980-06-07,2023-01-02,2024-01-02,Married,2,D3,7.0,9.04,Operations,Manager,9462786.035326686,,3,4,1
EM8682,Daruna Nashiruddin,Kabupaten Bekasi,Laki-laki,1986-09-27,2022-08-07,2023-09-18,Married,2,SLTA,12.0,9.13,Engineering & IT,Staff,1123514.0,,2,3,1
EM9695,Daniswara Prasasta,Kabupaten Bekasi,Perempuan,1984-06-20,2022-02-06,2023-04-19,Married,2,D2,1.0,9.34,HR,Staff,4934219.0,,2,1,1
EM0690,Cinta Nashiruddin,Kota Depok,Perempuan,1995-03-10,2022-03-17,2023-03-31,Married,1,SLTA,13.0,9.17,Corporate Strategy & Communications,Staff,1394935.0,1.0,3,1,1
EM9402,Karsana Maheswara,Kabupaten Bogor,Perempuan,1984-04-24,2021-08-10,2023-10-02,Married,2,SLTA,9.0,9.01,HR,Staff,1623295.0,,2,2,1
EM1841,Asirwanda Nababan,Kota Jakarta Pusat,Laki-laki,1988-10-01,2021-10-19,2024-04-16,Married,2,D1,2.0,9.83,Creative & Design,Staff,4091598.0,,2,2,1
EM0134,Kunthara Narpati,Tangerang,Perempuan,1977-09-05,2023-03-06,2024-03-29,Married,2,SLTA,7.0,9.3,Operations,Manager,12535842.316580623,,4,3,1
